label,source_path,mean_r,std_r,mean_g,std_g,mean_b,std_b,mean_h,mean_s,mean_v,contrast,correlation,energy,homogeneity,asm,dissimilarity,area,perimeter,aspect_ratio,circularity,solidity,extent
healthy,healthy\41.jpeg,94.626708984375,39.715787126524035,111.63212585449219,35.24356343308236,55.25257873535156,45.43629440352778,38.64750671386719,142.27362060546875,114.06044006347656,60.20316885332965,0.9773346771115041,0.029281795885432078,0.24937369917050695,0.0008679025081994986,4.827073871828292,12993.0,2358.3069006204605,1.5058823529411764,0.029357472241057708,0.49897271452984887,0.2985523897058823
healthy,healthy\42.jpeg,80.5545654296875,23.079191086086656,130.57717895507812,22.771948529812725,26.784881591796875,23.3072183914893,45.26017761230469,202.35105895996094,130.58937072753906,62.329744839728306,0.9272371336466135,0.034665924341810095,0.2807872645359028,0.0012400698036830631,4.533735492358855,37524.0,1207.2691122293472,0.70703125,0.3235272099457016,0.9372798801049083,0.8098238950276243
healthy,healthy\43.jpeg,71.99842834472656,25.657934496612132,131.3037109375,21.514826054030575,21.124725341796875,14.849910571439096,46.70428466796875,214.29779052734375,131.30459594726562,35.48478704104316,0.9583032647386124,0.03693055819126615,0.29317442589111375,0.0013720887246351514,3.7003302215494775,23389.0,2657.0419623851776,0.87890625,0.041631752349155914,0.6111735347147822,0.4060590277777778
healthy,healthy\44.jpeg,64.16754150390625,18.53501769668278,105.10066223144531,17.354068110427924,33.120147705078125,28.94333241080986,48.6318359375,181.15570068359375,105.10464477539062,19.01016204704961,0.9702416797223086,0.0504480466257879,0.38160536953307517,0.0025705679010066314,2.466507533160369,5973.0,834.5239461660385,0.6842105263157895,0.10777667292006056,0.7338288592665397,0.49351400479220026
healthy,healthy\45.jpeg,133.6927947998047,23.75973408845795,142.87203979492188,19.087948451529833,76.19290161132812,21.711061665342754,34.075469970703125,121.78950500488281,143.37440490722656,26.043131397779877,0.9686313159541411,0.03342468516147268,0.2913243213148997,0.0011449000840048672,3.5407468882160806,21684.0,3604.7921826839447,0.80078125,0.020969534874559183,0.5143446754509766,0.4131859756097561
healthy,healthy\46.jpeg,94.06686401367188,18.085291650308616,134.4212646484375,20.44423094823395,16.763565063476562,6.719957468555109,40.291778564453125,222.5070037841797,134.43763732910156,39.76654555940155,0.9327462591464877,0.04229356484611825,0.3182899917480315,0.0018645394772989128,3.5339428645233326,17780.5,3554.701782822609,0.56640625,0.017682655644177,0.5694771398830971,0.47900053879310345
healthy,healthy\47.jpeg,130.8104248046875,24.72900385292182,155.6061553955078,20.993100977444758,78.69905090332031,33.90944761459481,39.862762451171875,130.51919555664062,155.60733032226562,20.20997831362956,0.9813482389728891,0.032856343607280375,0.30921880272639723,0.0010876646865567894,2.994302371683982,14827.0,1217.2346227169037,2.392523364485981,0.12575190067978592,0.5744672607516467,0.5412894275700935
healthy,healthy\48.jpeg,106.34013366699219,13.595683389152258,168.93431091308594,7.404945956366729,54.15577697753906,17.580125178231587,46.580169677734375,173.73545837402344,168.9352264404297,13.864056432622444,0.9162027094216143,0.07516424455759088,0.38982350038337954,0.00571057210816233,2.3517681600826954,4797.0,1404.253956079483,0.390625,0.030569495424793685,0.37688560653676934,0.1873828125
healthy,healthy\49.jpeg,86.7265625,40.25113652680156,130.54962158203125,33.12285486278465,58.02799987792969,48.92167501172793,50.31947326660156,146.656982421875,130.8297119140625,113.28294670319869,0.9519428254411437,0.040862083875979345,0.34184116259394004,0.0016914074225376737,5.053836835592333,6048.0,651.3868633508682,0.6287878787878788,0.17911982443190363,0.7795321260552942,0.552026286966046
healthy,healthy\5.jpeg,86.7265625,40.25113652680156,130.54962158203125,33.12285486278465,58.02799987792969,48.92167501172793,50.31947326660156,146.656982421875,130.8297119140625,113.28294670319869,0.9519428254411437,0.040862083875979345,0.34184116259394004,0.0016914074225376737,5.053836835592333,6048.0,651.3868633508682,0.6287878787878788,0.17911982443190363,0.7795321260552942,0.552026286966046
healthy,healthy\50.jpeg,105.62234497070312,25.119584911228937,142.9159393310547,17.632465446856845,47.18074035644531,40.34825171907522,42.79444885253906,175.2835693359375,143.2085418701172,29.528101691659014,0.9666960576704695,0.06771796285345184,0.4126361459016145,0.0046173695788965345,2.674993692329973,2322.5,431.74725449085236,2.1875,0.15656923067223136,0.7254411994377635,0.16589285714285715
healthy,healthy\51.jpeg,105.02752685546875,36.14442979238113,107.46742248535156,30.802199913579003,60.33770751953125,36.5248332489777,32.64259338378906,124.77178955078125,110.78005981445312,64.23659896434329,0.9693109487961787,0.02757975425740211,0.2442167347429447,0.0007679030195578099,5.14120025951563,15199.5,1789.8489680290222,0.8217391304347826,0.05962197998407505,0.5836981566820276,0.34965493443754314
healthy,healthy\52.jpeg,97.58454895019531,44.82240779877089,107.71949768066406,38.78938831958602,64.02243041992188,48.25951628094902,38.233856201171875,120.91445922851562,108.99241638183594,25.160677578937527,0.9926530174096315,0.04033542501327739,0.41572922736361073,0.001639612147450652,2.6113494959872146,11857.0,1036.0975399017334,1.3989071038251366,0.13879806092106683,0.4792449779717877,0.25309511612021857
healthy,healthy\53.jpeg,160.2868194580078,41.25512620081992,164.0982666015625,35.929160709380426,103.329345703125,34.93174614979687,32.38066101074219,102.65538024902344,169.66665649414062,106.26452659433974,0.9597332285422198,0.022453534429383557,0.21965192447099002,0.0005301938598747196,6.466758067810475,48612.5,2455.2072726488113,1.0,0.10134013918888331,0.8077984014357168,0.7417678833007812
healthy,healthy\54.jpeg,104.14385986328125,44.426343276789716,123.95091247558594,30.341908225031528,49.633453369140625,27.98477162464993,38.58348083496094,161.11611938476562,128.28118896484375,58.27278414552205,0.973214330050969,0.026812380959903147,0.2524150342896383,0.0007552126856638893,4.882403762975833,16656.5,2952.750552892685,0.59765625,0.02400712170625512,0.5035369872124309,0.4252578635620915
healthy,healthy\55.jpeg,119.892822265625,31.174099031620052,134.89370727539062,23.929255667652242,65.98895263671875,22.015122505281713,36.33430480957031,135.05369567871094,137.5635223388672,39.014397917868436,0.9684127777278607,0.036450430199620854,0.30179427235131334,0.0013697209406114445,3.843395388792807,18585.0,4465.173996329308,0.75,0.011713742037449435,0.4056221831792835,0.37811279296875
healthy,healthy\56.jpeg,160.55223083496094,17.284976258707967,161.62191772460938,14.987293139473325,128.21511840820312,17.273201312783236,30.793121337890625,54.5322265625,162.53518676757812,66.5492918438824,0.8669748518447431,0.029143507132487152,0.18596540345378243,0.0008775063830374272,5.706695877186663,23064.0,6209.123470067978,1.0,0.007517681141856279,0.4491834886506383,0.3519287109375
healthy,healthy\57.jpeg,84.51055908203125,29.253273464329315,113.97967529296875,20.20227489974914,47.95783996582031,36.964304951852,43.59910583496094,155.61302185058594,114.54045104980469,25.36215235726782,0.9780981067477835,0.10206210613550264,0.49899008134808864,0.010511096496895495,2.325257082612559,4259.5,777.4284938573837,0.2074688796680498,0.0885620331852855,0.5874767257430522,0.3534854771784232
healthy,healthy\58.jpeg,168.76336669921875,17.73121886957812,160.11395263671875,13.454534194186076,109.65147399902344,15.240399608835553,25.714767456054688,89.96763610839844,168.87327575683594,30.866832933847803,0.9279071551325935,0.03659544982548177,0.24570915975604193,0.001345981960513662,3.9456884221213198,8046.5,1578.2854809761047,0.6237113402061856,0.04059249603462579,0.4745517810804435,0.3427835051546392
healthy,healthy\59.jpeg,139.84149169921875,23.182447323095865,144.4257049560547,16.06306724048139,87.19612121582031,17.67104186030541,32.38328552246094,104.50747680664062,146.4469451904297,26.681304426182415,0.9593684670572401,0.0353177595428272,0.2926597057372604,0.0012520278757981987,3.5030028714917423,14886.5,2107.1971678733826,0.44140625,0.042130063911008854,0.6961676058643347,0.5146052267699115
healthy,healthy\6.jpeg,80.5545654296875,23.079191086086656,130.57717895507812,22.771948529812725,26.784881591796875,23.3072183914893,45.26017761230469,202.35105895996094,130.58937072753906,62.329744839728306,0.9272371336466135,0.034665924341810095,0.2807872645359028,0.0012400698036830631,4.533735492358855,37524.0,1207.2691122293472,0.70703125,0.3235272099457016,0.9372798801049083,0.8098238950276243
healthy,healthy\60.jpeg,89.42262268066406,26.96916009078528,128.54046630859375,26.437755302722255,26.523788452148438,25.38412023462911,42.24867248535156,203.03228759765625,128.5511016845703,46.83953102472876,0.9611422005907719,0.033225098265725714,0.30711358049102844,0.0011646745998787089,3.914956341911874,21308.0,1977.3422682285309,0.73046875,0.06848395796238345,0.5188531076885615,0.4451036096256685
